SPY,TLT,GLD,BTC-USD,Return,Volatility,Sharpe
0.3102483617037378,0.3940953837640868,0.22820770889945058,0.06744854563272472,0.22788394170754808,0.2454713057685289,0.7246628731232911
0.1865826900845771,0.23872665085313102,0.42469065906229186,0.15,0.1688625625382382,0.1891635913647449,0.6283585635094421
0.16292757704933403,0.4513676412014247,0.2771646476289958,0.10854013412024557,0.1613417563635064,0.16982132966039354,0.6556405875879442
0.17282304386305716,0.2595494198165824,0.4176275363203604,0.15,0.16292437905939774,0.1816901339292383,0.6215217998759233
0.24584987900516087,0.3756859663959875,0.22846415459885167,0.15000000000000002,0.18736674413251206,0.20632211189156968,0.6657877959523002
0.06718142520987747,0.43918456504255066,0.34363400974757197,0.15,0.116716285084154,0.1335937355348343,0.4993968079196188
0.06437428968514065,0.22859623836200757,0.5570294719528518,0.15,0.12220961734808321,0.15070870898947994,0.479133673377321
0.5574541881262813,0.17595633993311982,0.1165894719405989,0.15,0.3133608665819321,0.38317457533547195,0.6873129991763098
0.3975547752074212,0.23816383182415105,0.24451605908307872,0.11976533388534902,0.25594927782460763,0.29461339318149093,0.6990492713199109
0.5109052183606877,0.12418779052769655,0.21490699111161582,0.15,0.29708605173364494,0.3604838216121025,0.6854289621893798
0.4988903990962945,0.23824549935879563,0.11286410154490986,0.15,0.28890871464910484,0.3470811529036568,0.6883367553968608
0.23953175885003408,0.48236408767277356,0.12810415347719248,0.15,0.18160916264532748,0.19986236750717631,0.6584989674987307
0.5046175126836427,0.04910173325166245,0.3189256174444225,0.12735513662027242,0.30149536094132595,0.36498503399785126,0.6890566393547155
0.039157631578541297,0.6116688933841747,0.19917347503728397,0.15000000000000002,0.10056269416631526,0.1264507558609668,0.3998607507092261
0.1275926824529416,0.3414802734787305,0.38092704406832795,0.14999999999999997,0.14298375073390035,0.1578787825782398,0.5889565983182097
0.3252816030062187,0.28407768668141975,0.24064071031236164,0.15000000000000002,0.22075421293334724,0.2509513199709686,0.6804276341447458
0.367732946931474,0.42723801827932145,0.055029034789204505,0.15,0.23260193128357148,0.2674336838528889,0.6827933140389973
0.6724641288268396,0.12988114822054556,0.04765472295261487,0.15,0.3590012949375765,0.45090807274468897,0.6852866772969437
0.3138038824335851,0.4598459569827244,0.07635016058369057,0.15,0.21085738768946788,0.23793933115839488,0.6760437078911767
0.3236399319966458,0.2626905828404678,0.26366948516288635,0.15,0.22079072599909205,0.2514342349602838,0.6792659958420935
0.36547097700708153,0.2873812846495649,0.19714773834335364,0.15,0.23609733992681017,0.27175700953183834,0.6847931549121918
0.20239200300870333,0.4211371044879646,0.22647089250333216,0.15000000000000002,0.16924583533133566,0.18402185173024888,0.6479982361341191
0.2601616674903251,0.16946270988208237,0.42037562262759254,0.15,0.19930326863808587,0.2278744391082456,0.655199719733214
0.13022602893938512,0.5044858737732737,0.21528809728734127,0.15,0.13890862641298038,0.15166772865413833,0.5862066189157931
0.4676483880274237,0.3220439867962638,0.06030762517631246,0.14999999999999997,0.2742860280745556,0.32587362528523267,0.688260757151614
0.48421703408281225,0.25834781413659,0.10743515178059776,0.14999999999999997,0.28264184056095826,0.3379084458852224,0.6884759567092321
0.25742651094583663,0.2214692168295369,0.3711042722246266,0.15,0.19662898678272134,0.22195967773569245,0.6606109194181017
0.18110151338125985,0.3721996571322779,0.2966988294864623,0.15000000000000002,0.1625904115730905,0.17690526283188007,0.6364446697105305
0.02086753793875523,0.3546475140759281,0.47448494798531676,0.15,0.10155448761625419,0.1302450814335429,0.39582675252546623
0.22823873876276735,0.547947185494885,0.07381407574234768,0.15,0.17522207508970242,0.19392428438407697,0.64572663236799
0.0866098077696795,0.26989832064571134,0.5416450145661331,0.10184685701847607,0.13899846103665572,0.15935133951180339,0.5585046307694419
0.11657730454495083,0.3672747881795356,0.36614790727551355,0.15,0.1379451263344244,0.15226894963705723,0.577564411812436
0.396283033144286,0.3099257448966386,0.1437912219590755,0.15,0.24723594001957566,0.287125319532033,0.686933288715317
0.09223996830290289,0.46143449630370226,0.29632553539339496,0.15,0.12565279415130332,0.13970396407594235,0.5415221726291092
0.2513085520590472,0.515275787857578,0.08341566008337478,0.15,0.18510827401279703,0.20525187985295276,0.6582559638897911
0.3787081806868206,0.457734538723667,0.01355728058951232,0.15000000000000002,0.23586834933403075,0.2727558895896682,0.6814457778112496
0.36113756922567,0.21895378306106697,0.2699086477132631,0.15,0.23656739720689246,0.27368221402795834,0.6816935396022245
0.4186108601642656,0.09028706417454696,0.3411020756611875,0.15,0.26267199747572356,0.3134987725928154,0.6783822332598105
0.1720864272529084,0.2988042741415024,0.37910929860558923,0.15000000000000002,0.16141617249991966,0.1780777445809914,0.6256602854111651
0.2474071017571424,0.06214163737042003,0.5404512608724377,0.15,0.19775059361912428,0.23370697840592985,0.6322044580221889
0.05532172277401432,0.4086432191025644,0.38603505812342126,0.15000000000000002,0.11311133271621085,0.132368515190168,0.47678507706716794
0.480923435407243,0.32453530027041644,0.04454126432234052,0.15000000000000002,0.2793103574111083,0.3332036332563888,0.6881988505649392
0.5981022052481841,0.0034507208988778224,0.24844707385293804,0.15,0.3343670671452666,0.41714143515974256,0.6817041971300919
0.25326400984837527,0.4335099145222365,0.16322607562938832,0.15,0.1884116445549711,0.2077325174283455,0.6662974399408332
0.4432336972301119,0.2717801907564365,0.1349861120134516,0.15,0.26647125472674915,0.31458156839007384,0.6881244054906924
0.14679590255281075,0.18382390038448357,0.5193801970627057,0.15,0.15528451338997062,0.17971220846553324,0.5858506458127635
0.41856348000442534,0.1658037177294402,0.2656328022661344,0.15,0.26029700095837716,0.3076275251455956,0.6836091824320554
0.013022940795259938,0.6599134414569581,0.17706361774778195,0.15000000000000002,0.08901253224682128,0.12485875939465053,0.3124533067280559
0.19481375898492675,0.5433405220657366,0.11184571894933666,0.15000000000000002,0.16251941633888367,0.17832312170736558,0.6309861293452003
0.36651644234537667,0.4345292045612885,0.04895435309333475,0.15000000000000002,0.2319068352068823,0.2666008432884381,0.6823190540701909
0.139584634713112,0.5971950441884701,0.1364153349111604,0.12680498618725744,0.14420358754569124,0.15675439493320553,0.6009629751423061
0.032084573692253024,0.41439683531482513,0.49583725466125556,0.05768133633166638,0.12227538386408948,0.1410524080002708,0.5124009216769324
0.3759958631124855,0.21976616047106395,0.2542379764164506,0.15,0.24225262301198913,0.2813972644214565,0.6832071498891582
0.3088561808837611,0.4312981715900972,0.1196390440099258,0.14020660351621597,0.21178535431506673,0.2367211624737418,0.6834427164196303
0.3514687649272798,0.38586166309392933,0.15224965598101345,0.11041991599777728,0.23547720872988248,0.26308707911742507,0.7050031090546163
0.5217644044687231,0.33115387053910444,0.02056786667290382,0.12651385831926873,0.2994495441188698,0.3576051126346557,0.697555866248808
0.4408792839472474,0.40575025675606713,0.016685090973440498,0.13668536832324502,0.26402095221978417,0.3090561511345524,0.6924986007691748
0.2250465511548269,0.6543645041583643,0.01919633213367782,0.10139261255313105,0.18029588002945282,0.1959544575451835,0.6649294007481762
0.427902278812912,0.09550960301953103,0.3491760600185546,0.12741205814900236,0.27055132185201664,0.3204828233955239,0.6881845320609373
0.07937527507174887,0.19410286817978617,0.576521856748465,0.15,0.12905153582332948,0.15838355692368744,0.4991145378899287
0.39525379915533465,0.1890924389354358,0.31806416548040917,0.09758959642882045,0.2609860804202752,0.2993182281460322,0.7048888459854799
0.22760022915066266,0.6959161427233644,0.010094708111190414,0.0663889200147825,0.1869095578094735,0.1996728913435784,0.6856692307514712
0.4249168262628641,0.054231482768802894,0.37085169096833304,0.15000000000000002,0.26622086068513356,0.3198896389616578,0.6759233008826834
0.17038564216851246,0.36091500251628383,0.3304996019038283,0.1381997534113753,0.16115995626082458,0.17439311297100554,0.6374102415346296
0.1793622776585835,0.2625148169453639,0.4081229053960526,0.15,0.16534509627990182,0.18406279185295793,0.6266616686551589
0.3345887876235973,0.2194741457093957,0.2959370666670071,0.15000000000000005,0.22634750134577358,0.2599693413114185,0.6783396090330747
0.1371753199862209,0.44183196741420344,0.3557217291414369,0.06527098345813864,0.16030696446472636,0.1656181098815371,0.6660320211577493
0.3280220933327354,0.18410373950770023,0.3378741671595644,0.15000000000000002,0.2249275525729914,0.2593361549086375,0.6745204988275442
